,id,ppage,gender,educ,race,cat,voting_imp,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,difficulty,need_change
1589,472262,36,Female,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
1590,472263,32,Female,College,White,sporadic,1,,,,,,,,,,2,1
1591,472265,35,Male,College,Other/Mixed,sporadic,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
1592,472266,40,Female,High school or less,White,rarely/never,3,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1593,472267,32,Female,College,White,sporadic,1,,,,,,,,,,2,1
1594,472268,83,Male,College,White,sporadic,1,,,,,,,,,,1,1
1595,472270,77,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1596,472271,63,Male,High school or less,Black,sporadic,1,,,,,,,,,,2,1
1597,472274,59,Female,High school or less,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,2
1598,472275,41,Female,Some college,White,rarely/never,2,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,3,1
1599,472276,57,Female,Some college,White,always,1,,,,,,,,,,2,1
1600,472277,58,Female,College,Hispanic,always,1,,,,,,,,,,1,1
1601,472280,50,Male,College,Black,sporadic,1,,,,,,,,,,1,1
1602,472281,77,Male,High school or less,White,sporadic,2,,,,,,,,,,1,2
1603,472283,46,Male,High school or less,Hispanic,sporadic,1,,,,,,,,,,1,1
1604,472284,37,Female,College,White,sporadic,1,,,,,,,,,,1,1
1605,472287,39,Female,Some college,White,sporadic,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,2
1606,472288,35,Female,College,White,sporadic,1,,,,,,,,,,1,2
1607,472289,51,Male,High school or less,White,sporadic,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,3,1
1608,472290,32,Male,High school or less,Hispanic,rarely/never,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2
1609,472292,73,Male,High school or less,White,rarely/never,1,,,,,,,,,,3,1
1610,472293,33,Male,High school or less,White,rarely/never,2,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
1611,472294,70,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
1612,472295,38,Female,College,Black,rarely/never,4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,4,1
1613,472297,65,Female,Some college,Black,always,1,,,,,,,,,,2,1
1614,472298,73,Female,College,White,always,1,,,,,,,,,,2,2
1615,472299,29,Female,Some college,Black,rarely/never,3,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,1
1616,472300,55,Female,College,White,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2
1617,472302,70,Female,High school or less,Black,sporadic,1,,,,,,,,,,1,1
1618,472303,49,Female,College,White,sporadic,1,,,,,,,,,,3,1
1619,472304,38,Male,Some college,White,always,1,,,,,,,,,,1,1
1620,472305,55,Male,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1
1621,472306,65,Male,High school or less,White,rarely/never,1,,,,,,,,,,1,1
1622,472307,39,Female,High school or less,Black,sporadic,3,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2,2
1623,472309,36,Female,College,White,always,1,,,,,,,,,,1,1
1624,472310,70,Female,Some college,White,always,1,,,,,,,,,,1,1
1625,472311,73,Male,College,White,rarely/never,1,,,,,,,,,,3,1
1626,472313,32,Male,College,White,sporadic,1,,,,,,,,,,1,2
1627,472314,41,Male,Some college,White,sporadic,1,,,,,,,,,,2,1
1628,472316,29,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,1,2
1629,472317,44,Female,High school or less,Hispanic,sporadic,1,,,,,,,,,,2,1
1630,472319,56,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,1,1
1631,472321,36,Female,High school or less,White,rarely/never,4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
1632,472322,71,Male,College,White,always,1,,,,,,,,,,2,1
1633,472323,57,Female,Some college,Black,always,1,,,,,,,,,,2,1
1634,472325,60,Female,Some college,White,always,1,,,,,,,,,,3,1
1635,472326,35,Male,College,White,sporadic,1,,,,,,,,,,1,1
1636,472327,66,Female,High school or less,White,always,1,,,,,,,,,,2,1
1637,472328,48,Female,College,White,always,1,,,,,,,,,,1,1
1638,472329,71,Female,Some college,White,always,1,,,,,,,,,,1,2
1639,472331,78,Female,College,White,sporadic,1,,,,,,,,,,1,2
1640,472333,29,Female,College,Other/Mixed,sporadic,2,,,,,,,,,,-1,-1
1641,472334,52,Male,College,Other/Mixed,always,1,,,,,,,,,,1,2
1642,472335,81,Female,College,White,sporadic,1,,,,,,,,,,1,1
1643,472336,34,Male,High school or less,White,rarely/never,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2,1
1644,472340,54,Male,Some college,White,rarely/never,1,,,,,,,,,,1,1
1645,472341,58,Male,Some college,Black,rarely/never,3,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,1
1646,472343,77,Female,College,White,rarely/never,1,,,,,,,,,,2,1
1647,472348,53,Male,College,White,sporadic,1,,,,,,,,,,1,2
1648,472349,69,Female,College,White,always,1,,,,,,,,,,3,1
1649,472351,29,Female,College,White,rarely/never,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,2
1650,472352,80,Female,Some college,White,rarely/never,1,,,,,,,,,,1,2
1651,472353,23,Male,High school or less,White,always,1,,,,,,,,,,1,1
1652,472354,49,Male,College,Hispanic,sporadic,1,,,,,,,,,,2,1
1653,472355,28,Male,Some college,White,rarely/never,-1,,,,,,,,,,1,1
1654,472357,56,Male,High school or less,White,rarely/never,1,,,,,,,,,,1,1
1655,472358,37,Male,Some college,Black,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1656,472359,70,Female,Some college,Black,always,1,,,,,,,,,,2,1
1657,472362,73,Male,Some college,Other/Mixed,sporadic,1,,,,,,,,,,1,1
1658,472363,62,Male,College,White,rarely/never,2,,,,,,,,,,1,2
1659,472364,66,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1660,472366,66,Female,High school or less,White,sporadic,1,,,,,,,,,,1,2
1661,472367,48,Female,College,Black,sporadic,1,,,,,,,,,,1,1
1662,472368,30,Male,High school or less,White,rarely/never,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1
1663,472369,60,Male,College,White,rarely/never,2,,,,,,,,,,1,1
1664,472370,62,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
1665,472371,39,Male,High school or less,Hispanic,rarely/never,1,,,,,,,,,,1,1
1666,472372,79,Male,High school or less,White,always,1,,,,,,,,,,1,1
1667,472374,59,Female,Some college,White,always,1,,,,,,,,,,2,2
1668,472375,59,Male,Some college,White,always,1,,,,,,,,,,1,1
1669,472377,59,Female,High school or less,Hispanic,rarely/never,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1
1670,472380,67,Female,College,White,always,1,,,,,,,,,,1,2
1671,472381,60,Male,High school or less,Hispanic,rarely/never,1,,,,,,,,,,3,1
1672,472382,38,Male,High school or less,Black,rarely/never,1,,,,,,,,,,-1,1
1673,472384,41,Male,College,White,sporadic,1,,,,,,,,,,2,1
1674,472385,57,Female,Some college,White,sporadic,1,,,,,,,,,,3,1
1675,472386,47,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,1,2
1676,472387,54,Male,Some college,White,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1677,472388,61,Female,Some college,Black,always,1,,,,,,,,,,2,1
1678,472391,39,Male,College,Black,sporadic,1,,,,,,,,,,1,1
1679,472393,74,Female,High school or less,White,always,1,,,,,,,,,,2,1
1680,472394,33,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1681,472396,64,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1682,472397,72,Male,College,White,always,1,,,,,,,,,,1,2
1683,472398,54,Male,Some college,White,always,1,,,,,,,,,,1,2
1684,472399,69,Male,High school or less,White,always,1,,,,,,,,,,1,2
1685,472400,41,Male,College,White,sporadic,1,,,,,,,,,,2,1
1686,472401,73,Male,Some college,White,rarely/never,1,,,,,,,,,,1,1
1687,472403,55,Male,College,White,rarely/never,1,,,,,,,,,,1,1
1688,472404,64,Female,Some college,Other/Mixed,always,1,,,,,,,,,,1,1
1689,472405,70,Female,High school or less,White,always,1,,,,,,,,,,1,1
1690,472406,64,Male,College,Hispanic,sporadic,1,,,,,,,,,,1,1
1691,472409,41,Male,High school or less,Hispanic,rarely/never,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1692,472410,43,Female,College,White,sporadic,1,,,,,,,,,,1,1
1693,472411,74,Female,High school or less,Other/Mixed,sporadic,1,,,,,,,,,,2,2
1694,472412,47,Male,College,White,sporadic,1,,,,,,,,,,1,1
1695,472413,63,Female,High school or less,White,rarely/never,1,,,,,,,,,,1,2
1696,472414,70,Female,High school or less,Black,sporadic,2,,,,,,,,,,1,1
1697,472415,61,Female,High school or less,White,always,1,,,,,,,,,,1,1
1698,472416,73,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
1699,472417,37,Male,High school or less,Hispanic,sporadic,1,,,,,,,,,,2,1
1700,472419,35,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
1701,472420,59,Male,College,White,sporadic,1,,,,,,,,,,1,1
1702,472421,82,Female,High school or less,White,rarely/never,4,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1703,472423,60,Male,College,White,sporadic,1,,,,,,,,,,1,2
1704,472424,65,Male,High school or less,White,sporadic,1,,,,,,,,,,2,1
1705,472425,55,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
1706,472427,57,Female,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,1
1707,472430,67,Male,High school or less,Black,sporadic,-1,,,,,,,,,,-1,-1
1708,472431,41,Female,College,White,sporadic,1,,,,,,,,,,1,1
1709,472432,85,Male,High school or less,Black,always,1,,,,,,,,,,1,1
1710,472433,53,Female,College,White,always,1,,,,,,,,,,1,1
1711,472434,40,Female,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
1712,472436,41,Male,Some college,White,sporadic,1,,,,,,,,,,3,1
1713,472438,46,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,2,1
1714,472440,63,Male,College,White,always,1,,,,,,,,,,1,2
1715,472441,52,Male,College,White,rarely/never,1,,,,,,,,,,1,2
1716,472442,67,Male,High school or less,White,sporadic,4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,2
1717,472443,56,Male,College,White,rarely/never,1,,,,,,,,,,1,2
1718,472444,33,Male,College,Black,sporadic,1,,,,,,,,,,2,1
1719,472445,76,Male,High school or less,Hispanic,always,1,,,,,,,,,,1,2
1720,472446,58,Male,College,White,always,1,,,,,,,,,,1,1
1721,472447,69,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
1722,472450,38,Female,College,White,always,2,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1
1723,472451,23,Female,Some college,White,rarely/never,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1724,472452,61,Female,Some college,Black,sporadic,1,,,,,,,,,,4,1
1725,472454,66,Female,Some college,White,sporadic,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,-1
1726,472455,34,Male,College,White,sporadic,1,,,,,,,,,,1,2
1727,472457,36,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
1728,472458,74,Male,Some college,White,always,1,,,,,,,,,,1,2
1729,472459,55,Female,Some college,White,always,1,,,,,,,,,,2,1
1730,472460,61,Female,College,Hispanic,sporadic,1,,,,,,,,,,1,2
1731,472464,31,Female,College,Black,sporadic,1,,,,,,,,,,2,1
1732,472465,36,Male,College,White,sporadic,2,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
1733,472466,44,Female,College,White,always,1,,,,,,,,,,2,1
1734,472468,27,Female,College,Hispanic,always,1,,,,,,,,,,3,1
1735,472471,35,Female,Some college,White,sporadic,1,,,,,,,,,,1,2
1736,472472,54,Male,College,White,sporadic,1,,,,,,,,,,2,1
1737,472473,45,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,1,1
1738,472474,72,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
1739,472475,64,Female,Some college,White,always,1,,,,,,,,,,1,2
1740,472476,65,Male,College,White,always,1,,,,,,,,,,1,1
1741,472477,48,Female,Some college,Black,always,1,,,,,,,,,,1,1
1742,472478,35,Male,College,White,sporadic,1,,,,,,,,,,3,1
1743,472479,80,Female,High school or less,White,always,1,,,,,,,,,,1,1
1744,472480,30,Male,College,White,rarely/never,1,,,,,,,,,,3,1
1745,472482,61,Male,College,White,sporadic,1,,,,,,,,,,1,1
1746,472484,62,Female,Some college,White,always,1,,,,,,,,,,1,1
1747,472485,73,Male,College,Black,sporadic,1,,,,,,,,,,1,1
1748,472488,54,Female,High school or less,Hispanic,sporadic,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1749,472491,27,Male,Some college,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2
1750,472492,28,Male,College,White,sporadic,2,,,,,,,,,,2,1
1751,472493,48,Female,College,White,sporadic,1,,,,,,,,,,1,1
1752,472494,61,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
1753,472497,60,Male,High school or less,White,always,1,,,,,,,,,,1,1
1754,472499,22,Female,College,White,always,2,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2,1
1755,472500,57,Male,Some college,White,sporadic,1,,,,,,,,,,1,2
1756,472501,66,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
1757,472502,65,Female,Some college,White,always,1,,,,,,,,,,1,1
1758,472503,56,Male,High school or less,White,always,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1759,472504,89,Male,High school or less,White,always,1,,,,,,,,,,1,2
1760,472505,65,Male,College,Hispanic,always,1,,,,,,,,,,1,1
1761,472507,41,Male,College,Hispanic,sporadic,2,,,,,,,,,,1,2
1762,472508,38,Male,Some college,White,sporadic,2,,,,,,,,,,1,2
1763,472509,82,Female,High school or less,Black,always,1,,,,,,,,,,1,1
1764,472511,84,Male,Some college,White,always,1,,,,,,,,,,1,1
1765,472512,29,Female,College,White,always,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2
1766,472517,58,Female,College,White,sporadic,1,,,,,,,,,,1,1
1767,472520,60,Female,Some college,Black,sporadic,1,,,,,,,,,,2,1
1768,472521,31,Female,College,White,rarely/never,2,,,,,,,,,,2,1
1769,472522,94,Male,High school or less,White,sporadic,1,,,,,,,,,,2,1
1770,472523,64,Female,College,White,always,1,,,,,,,,,,2,1
1771,472525,53,Male,High school or less,Hispanic,always,1,,,,,,,,,,1,1
1772,472526,71,Male,College,White,always,1,,,,,,,,,,1,2
1773,472527,58,Male,College,White,always,1,,,,,,,,,,1,1
1774,472528,50,Female,Some college,White,always,1,,,,,,,,,,1,1
1775,472529,82,Male,High school or less,White,always,2,,,,,,,,,,1,2
1776,472531,63,Male,High school or less,White,always,1,,,,,,,,,,1,1
1777,472532,75,Male,Some college,White,rarely/never,1,,,,,,,,,,2,2
1778,472533,71,Male,College,Hispanic,sporadic,1,,,,,,,,,,3,1
1779,472534,29,Female,College,White,rarely/never,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1780,472536,75,Male,College,White,always,1,,,,,,,,,,1,1
1781,472537,54,Female,Some college,White,rarely/never,2,,,,,,,,,,1,2
1782,472538,67,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1783,472539,26,Male,High school or less,Other/Mixed,rarely/never,2,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,2,1
1784,472540,66,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
1785,472541,74,Male,High school or less,White,sporadic,1,,,,,,,,,,1,2
1786,472542,61,Male,College,White,sporadic,2,,,,,,,,,,1,2
1787,472543,49,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,2,1
1788,472544,52,Female,High school or less,White,rarely/never,1,,,,,,,,,,1,1
1789,472545,68,Female,High school or less,White,always,1,,,,,,,,,,1,1
1790,472546,65,Male,High school or less,Black,sporadic,1,,,,,,,,,,4,1
1791,472547,57,Female,College,White,always,1,,,,,,,,,,1,1
1792,472548,54,Male,College,White,sporadic,1,,,,,,,,,,1,1
1793,472549,60,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,3,1
1794,472550,56,Male,Some college,White,sporadic,1,,,,,,,,,,2,2
1795,472551,55,Male,College,Other/Mixed,sporadic,1,,,,,,,,,,1,1
1796,472552,29,Male,College,White,sporadic,2,,,,,,,,,,2,1
1797,472554,40,Male,High school or less,Black,rarely/never,1,,,,,,,,,,2,1
1798,472555,47,Male,College,Other/Mixed,rarely/never,1,,,,,,,,,,1,1
1799,472556,55,Male,High school or less,Hispanic,rarely/never,4,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1
1800,472559,43,Female,High school or less,White,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1801,472560,86,Male,College,White,sporadic,1,,,,,,,,,,1,1
1802,472561,61,Male,High school or less,White,sporadic,1,,,,,,,,,,1,2
1803,472563,31,Female,College,White,sporadic,1,,,,,,,,,,1,2
1804,472564,45,Female,Some college,Black,sporadic,1,,,,,,,,,,1,1
1805,472566,31,Male,High school or less,Hispanic,always,-1,,,,,,,,,,-1,1
1806,472567,59,Male,College,White,sporadic,1,,,,,,,,,,1,2
1807,472568,50,Female,High school or less,Hispanic,sporadic,1,,,,,,,,,,2,1
1808,472570,43,Male,College,Black,always,1,,,,,,,,,,2,1
1809,472571,39,Male,College,White,sporadic,-1,,,,,,,,,,1,1
1810,472573,37,Male,Some college,Black,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2,1
1811,472576,39,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
1812,472577,35,Male,College,Black,rarely/never,1,,,,,,,,,,3,1
1813,472578,62,Female,College,White,sporadic,1,,,,,,,,,,1,1
1814,472579,42,Male,College,White,sporadic,2,,,,,,,,,,1,1
1815,472580,50,Male,Some college,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1816,472581,29,Female,Some college,White,always,1,,,,,,,,,,1,1
1817,472582,40,Female,College,Other/Mixed,rarely/never,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1818,472583,66,Female,Some college,Black,sporadic,1,,,,,,,,,,2,1
1819,472584,78,Female,College,White,always,1,,,,,,,,,,1,1
1820,472585,59,Female,Some college,White,always,1,,,,,,,,,,1,1
1821,472587,47,Male,College,Hispanic,sporadic,1,,,,,,,,,,2,1
1822,472589,44,Female,High school or less,Hispanic,sporadic,1,,,,,,,,,,2,1
1823,472590,41,Female,High school or less,White,rarely/never,1,,,,,,,,,,3,1
1824,472591,58,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
1825,472592,82,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1826,472593,65,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1827,472594,53,Male,College,Black,always,1,,,,,,,,,,1,1
1828,472595,61,Female,Some college,Hispanic,sporadic,1,,,,,,,,,,1,2
1829,472596,46,Female,High school or less,Hispanic,sporadic,3,,,,,,,,,,1,1
1830,472597,37,Female,Some college,White,sporadic,1,,,,,,,,,,1,1
1831,472598,37,Female,College,White,sporadic,1,,,,,,,,,,1,1
1832,472599,42,Male,Some college,Hispanic,sporadic,2,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1
1833,472600,39,Male,Some college,Hispanic,rarely/never,2,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1834,472604,57,Male,College,White,rarely/never,1,,,,,,,,,,1,2
1835,472605,55,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
1836,472606,55,Female,High school or less,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2,2
1837,472608,68,Female,High school or less,White,sporadic,1,,,,,,,,,,2,1
1838,472609,54,Male,Some college,Black,rarely/never,1,,,,,,,,,,1,1
1839,472610,39,Female,College,Hispanic,always,1,,,,,,,,,,1,2
1840,472611,66,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,2,1
1841,472612,44,Female,College,White,sporadic,1,,,,,,,,,,2,1
1842,472613,28,Female,High school or less,Other/Mixed,rarely/never,4,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2
1843,472614,24,Male,High school or less,White,rarely/never,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1
1844,472617,26,Male,College,White,always,1,,,,,,,,,,1,2
1845,472618,62,Male,College,White,always,1,,,,,,,,,,1,2
1846,472619,60,Male,High school or less,Hispanic,rarely/never,1,,,,,,,,,,2,2
1847,472620,73,Male,High school or less,White,always,1,,,,,,,,,,1,1
1848,472621,71,Male,College,Hispanic,always,1,,,,,,,,,,1,2
1849,472622,59,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
1850,472623,68,Male,Some college,White,sporadic,1,,,,,,,,,,1,1
1851,472624,72,Female,College,Other/Mixed,sporadic,1,,,,,,,,,,4,1
1852,472627,42,Male,College,White,sporadic,1,,,,,,,,,,2,1
1853,472629,36,Female,College,Black,sporadic,1,,,,,,,,,,1,1
1854,472631,73,Male,Some college,White,sporadic,1,,,,,,,,,,2,1
1855,472632,60,Female,College,White,always,1,,,,,,,,,,1,2
1856,472634,63,Female,College,Hispanic,always,1,,,,,,,,,,1,1
1857,472636,49,Male,College,Black,sporadic,1,,,,,,,,,,4,1
1858,472637,52,Female,Some college,Other/Mixed,sporadic,1,,,,,,,,,,1,1
1859,472638,73,Female,Some college,White,sporadic,1,,,,,,,,,,4,1
1860,472640,63,Male,Some college,Hispanic,sporadic,1,,,,,,,,,,1,1
1861,472642,57,Male,High school or less,Black,sporadic,1,,,,,,,,,,2,1
1862,472643,61,Female,College,White,always,1,,,,,,,,,,1,1
1863,472644,57,Male,Some college,White,always,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1864,472645,68,Male,Some college,White,always,1,,,,,,,,,,1,1
1865,472646,57,Male,College,Hispanic,sporadic,1,,,,,,,,,,2,1
1866,472648,41,Male,High school or less,White,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2
1867,472650,48,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
1868,472651,77,Female,College,White,always,1,,,,,,,,,,1,1
1869,472652,65,Male,High school or less,Black,rarely/never,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1870,472653,54,Female,College,White,rarely/never,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1871,472654,57,Male,Some college,Other/Mixed,always,1,,,,,,,,,,1,1
1872,472655,52,Female,High school or less,White,sporadic,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1873,472656,59,Female,College,White,always,1,,,,,,,,,,3,1
1874,472658,59,Female,College,Other/Mixed,always,1,,,,,,,,,,1,1
1875,472660,65,Female,College,White,always,1,,,,,,,,,,1,2
1876,472661,55,Male,High school or less,White,always,1,,,,,,,,,,1,1
1877,472663,69,Male,College,Other/Mixed,always,1,,,,,,,,,,1,1
1878,472665,64,Female,High school or less,White,sporadic,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1
1879,472666,56,Male,College,Black,rarely/never,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
1880,472667,62,Female,High school or less,Black,sporadic,1,,,,,,,,,,1,1
1881,472669,62,Male,High school or less,Black,always,1,,,,,,,,,,2,1
1882,472670,51,Male,College,White,always,1,,,,,,,,,,1,1
1883,472671,74,Female,Some college,White,always,1,,,,,,,,,,1,1
1884,472672,45,Male,Some college,Hispanic,rarely/never,2,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,3,1
1885,472673,54,Male,College,White,sporadic,1,,,,,,,,,,1,1
1886,472676,60,Female,High school or less,White,sporadic,1,,,,,,,,,,1,1
1887,472680,52,Female,High school or less,Hispanic,rarely/never,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,1
1888,472681,65,Female,High school or less,White,sporadic,1,,,,,,,,,,1,2
1889,472682,53,Female,College,White,sporadic,1,,,,,,,,,,1,1
1890,472683,62,Male,Some college,White,always,1,,,,,,,,,,1,2
1891,472684,28,Female,College,Hispanic,always,1,,,,,,,,,,2,1
1892,472686,58,Male,College,Other/Mixed,always,1,,,,,,,,,,1,1
1893,472687,68,Male,Some college,Black,sporadic,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1
1894,472688,56,Female,Some college,Black,always,1,,,,,,,,,,1,1
1895,472689,51,Female,Some college,White,sporadic,1,,,,,,,,,,2,1
1896,472691,66,Male,Some college,Black,always,1,,,,,,,,,,3,1
1897,472692,38,Female,Some college,Black,always,1,,,,,,,,,,1,1
1898,472693,44,Male,College,White,always,1,,,,,,,,,,1,1
1899,472694,57,Female,Some college,White,sporadic,1,,,,,,,,,,3,1
1900,472695,47,Male,High school or less,White,sporadic,1,,,,,,,,,,1,1
1901,472696,39,Female,Some college,Hispanic,rarely/never,4,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,1
